Node,s_betweenness
hazardous,0.00017848679406134256
quiver,0.00017822520875384763
heathen,0.00017740040928615908
belittle,0.00017719390606328082
starvation,0.00017686070935892716
execution,0.00017634914938655593
banish,0.00017543343277391584
loyal,0.000175163785017778
intense,0.00017499584515989907
oppressive,0.0001733840365179328
discourage,0.0001717004925289141
depress,0.00016988750687706533
disallow,0.00016895538595726678
deceit,0.00016642832800389267
interrogation,0.0001634989443172398
occult,0.00015919282344087782
dismay,0.0001588652438884025
suspicion,0.000158634118048028
diagnosis,0.00015862519052561378
assassin,0.0001581069397329809
brutality,0.000154724582554276
stifle,0.000154410510480669
contaminate,0.0001494587801845273
cemetery,0.00014897520933543012
offense,0.00014701309584956376
horrific,0.00014700013055543782
lash,0.00014612382251287986
unlucky,0.00014509536767714156
raid,0.00014508394845276818
syringe,0.000144963553843948
worship,0.00014435741391184798
fugitive,0.00014404927868189084
shell,0.0001433677865869543
spike,0.00014330811816475582
blackmail,0.00014269241043944313
retard,0.00014268111716323804
powerless,0.00014053162342576498
chasm,0.00014027799726164947
deteriorate,0.00013999742492469628
traumatic,0.00013981305312693557
dungeon,0.0001363824347928344
frenzied,0.00013600621002239977
degrade,0.00013241454018795895
insecurity,0.0001321053622068055
typhoon,0.00013206836819522162
bury,0.0001299785971835338
waver,0.00012786203226775598
treacherous,0.0001262266572768337
misfortune,0.0001250716957689512
malicious,0.00012472088294159718
foreboding,0.0001244998537448791
mafia,0.0001226407949955999
jealousy,0.00012263289907414794
foreigner,0.00012178803675090525
scandal,0.00012133263777209591
infestation,0.00012091106729409562
havoc,0.00012077833920043848
fiend,0.00012006604967327987
malice,0.0001182766120152144
trickery,0.00011753920360272188
elf,0.00011720613005576823
treason,0.00011497964892539626
reckless,0.00011464201286067123
superstition,0.00011441244329553682
irrational,0.00011367125439905442
shrill,0.0001136592661976847
blast,0.00011183187363986854
hesitation,0.00011180289100846063
swamp,0.0001115098020796262
conspiracy,0.00011018761636211305
jaw,0.00010972417097993082
censor,0.0001088759666266899
shady,0.00010803792276810476
obliterate,0.00010613505831191118
moan,0.00010609750112120386
whirlwind,0.0001047589396674242
shiver,0.00010247233127533428
neurotic,0.00010226381206027676
hood,0.00010189271930191513
disintegrate,0.00010096015869170188
homicide,0.00010079179062855039
creature,0.00010049072401443525
ghastly,0.00010037279281437689
conceal,9.376928068720016e-05
intimidation,9.300627547935432e-05
shatter,9.272096854009956e-05
terrorism,9.198978602047274e-05
prohibit,9.092384951035004e-05
injection,8.974897096244903e-05
destitute,8.96582050814614e-05
gore,8.888892325351294e-05
romance,8.796646276381196e-05
purgatory,8.707188028229184e-05
suspense,8.657354016488507e-05
barbarian,8.608144786200809e-05
lethal,8.594771033721866e-05
claw,8.585265070668231e-05
screech,8.540727010936176e-05
buzz,8.460940383071278e-05
unfriendly,8.424420714018715e-05
exterminate,8.422273481602305e-05
inferno,8.41914691919307e-05
phantom,8.260046751376021e-05
shudder,8.233105329881414e-05
unruly,8.220268951799509e-05
hallucination,8.096950511562929e-05
apprehension,8.087413915393459e-05
mug,7.990803638060779e-05
abhor,7.942078122382799e-05
vanish,7.932839608204036e-05
projectile,7.795800264559674e-05
infidel,7.738105372759965e-05
wicked,7.629505655059206e-05
unemployed,7.598451243318659e-05
nightmare,7.570707679760235e-05
bust,7.525317911858709e-05
spook,7.507162399758723e-05
tumor,7.41852704325281e-05
resistant,7.404556910781433e-05
unequal,7.404088079785742e-05
dementia,7.311344608514697e-05
swell,7.292308552626938e-05
perish,7.241828727510804e-05
contempt,7.200794009619434e-05
howl,7.198057135069073e-05
overthrow,7.08186424561852e-05
unkind,7.031344975622017e-05
ravine,7.00822633713345e-05
scold,6.98928616738934e-05
blockade,6.983760111288084e-05
ambush,6.972113748860575e-05
damnation,6.887681286493665e-05
fatal,6.723535758836666e-05
dagger,6.630620798362944e-05
cult,6.587963880588614e-05
malevolent,6.504011263766832e-05
captive,6.486683326555124e-05
senile,6.447734339405172e-05
mutiny,6.35151690133053e-05
shackle,5.986255096613549e-05
mighty,5.980918363660396e-05
owe,5.95819346504683e-05
brimstone,5.956190764268605e-05
whirlpool,5.903859049108205e-05
ferocious,5.832339445585221e-05
horrid,5.7745770455343015e-05
dismal,5.7238508939687895e-05
grim,5.702234282072996e-05
disapprove,5.624982095952933e-05
flinch,5.596505535391066e-05
sweat,5.5745963123011e-05
gnome,5.5573130087524694e-05
penance,5.551680583339349e-05
courageous,5.548686546611751e-05
dart,5.519981799977781e-05
cup,5.3955091422007674e-05
giant,5.3853546818987484e-05
gunpowder,5.323153522741764e-05
suffocation,5.257411105541589e-05
evade,5.163050030649494e-05
hysteria,5.1048725640601904e-05
bait,5.013169518936481e-05
opponent,4.877590337497144e-05
confinement,4.711114369648878e-05
timid,4.696100354702016e-05
undesirable,4.624961879692882e-05
policeman,4.61701009068348e-05
quarantine,4.576411678746492e-05
melee,4.516659672268729e-05
burial,4.474519585088563e-05
obey,4.3920592616899014e-05
ghetto,4.3903338252939455e-05
crusade,4.351539019529851e-05
oblivion,4.33177463509649e-05
constrain,4.3148507546120496e-05
stun,4.311283225381045e-05
evacuate,4.231122431259052e-05
intolerant,4.1440868562148524e-05
erase,4.02429740080849e-05
spank,4.010391898364533e-05
evasion,3.9165815156112134e-05
malaria,3.888747839348773e-05
crocodile,3.788603675354533e-05
aghast,3.787384583088085e-05
ransom,3.773183478863434e-05
lunatic,3.73526102212438e-05
derogatory,3.727479424811897e-05
purge,3.6141328153978286e-05
woe,3.59784711797927e-05
disrespectful,3.5177217039582127e-05
inequality,3.4704341683147364e-05
scorpion,3.467497214377806e-05
absence,3.343523424415122e-05
thrill,3.3323477283053567e-05
youth,3.286654381184132e-05
tremble,3.28497956628026e-05
scapegoat,3.2638866553818795e-05
beware,3.173545649718292e-05
morgue,3.155909877914382e-05
grieve,3.140591564048432e-05
advance,3.10215728904568e-05
butcher,3.073304577804248e-05
bondage,3.04641593149608e-05
radiation,3.0409283115600218e-05
gladiator,2.9933152691229218e-05
fragile,2.9880540451469973e-05
leech,2.9454543932088948e-05
cleave,2.934989431594525e-05
